insert	query	update	delete	getmore	command	flushes	mapped	vsize	res	faults	locked-db	%idx-miss	qr|qw	ar|aw	netIn	netOut	conn	time	%user	%nice	%system	%iowait	%steal	%idle	Device:	rrqm/s	wrqm/s	r/s	w/s	rkB/s	wkB/s	avgrq-sz	avgqu-sz	await	svctm	%util
0	0	0	0	0	1	0	800m	1.8g	41m	0	.:0.1%	0	0|0	0|0	62b	3k	32	23:25:12	0.25	0.00	0.25	0.00	0.00	99.50	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	.:0.0%	0	0|0	0|0	62b	3k	32	23:25:13	0.00	0.00	0.25	0.00	0.00	99.75	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:14	0.00	0.00	0.25	0.00	0.00	99.75	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:15	0.13	0.00	0.25	0.00	0.00	99.62	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:16	0.00	0.00	0.25	0.00	0.00	99.75	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:17	0.00	0.00	0.38	0.00	0.00	99.62	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:18	0.00	0.00	0.25	0.00	0.12	99.62	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	1	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:19	0.13	0.00	0.25	0.00	0.00	99.62	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:20	0.00	0.00	0.38	0.00	0.00	99.62	dm-0	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	1	0	800m	1.8g	41m	0	0.0%	0	0|0	0|0	62b	3k	32	23:25:21	0.00	0.00	0.25	0.00	0.00	99.75	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
